"game_date","location","attendance","inning","inning_top_bot","away_score","home_score","batting","fielding","description","year","game_pbp_url","game_pbp_id","inning_half","result_runs","current_runs","row_id","top_inning_flag","end_inning_flag","end_half_inning_runs","new_game","end_game","sub_fl","event_cd","bat_name","sub_in","sub_out","game_end","r1_name","r2_name","r3_name","outs_on_play","outs_before","outs_after","base_cd_before","hit_type","int_bb_fl","sh_fl","sf_fl","base_cd_after","runs_to_end"
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","5","Wake Forest","Boston College","J. Johnson singled through the right side (1-1 BK)3a P. Bennett advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,11,11,73,0,0,15,0,0,0,20,"J. Johnson ","","",0,"P. Bennett","","",0,0,0,1,"",0,0,0,5,4
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","5","Wake Forest","Boston College","J.Reinisch struck out swinging (0-2 FSS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,11,11,74,0,0,15,0,0,0,3,"J.Reinisch ","","",0,"J. Johnson","","P. Bennett",1,0,1,5,"K",0,0,0,5,4
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","5","Wake Forest","Boston College","J. Johnson stole second.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,11,11,75,0,0,15,0,0,0,4,"","","",0,"J. Johnson","","P. Bennett",0,1,1,5,"",0,0,0,6,4
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","7","Wake Forest","Boston College","B.Lee reached on a fielder's choice, advanced to second on an error by c, RBI (3-2 KBBKB)3a J. Johnson scored, unearned3a P. Bennett scored.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,13,11,76,0,0,15,0,0,0,18,"B.Lee ","","",0,"","J. Johnson","P. Bennett",0,1,1,6,"",0,0,0,2,4
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","7","Wake Forest","Boston College","M. Houston flied out to lf (2-2 BKBF).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,13,13,77,0,0,15,0,0,0,2,"M. Houston ","","",0,"","B.Lee","",1,1,2,2,"FO",0,0,0,2,2
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","7","Wake Forest","Boston College","T.Hawke singled to shortstop (0-0)3a B.Lee advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,13,13,78,0,0,15,0,0,0,20,"T.Hawke ","","",0,"","B.Lee","",0,2,2,2,"",0,0,0,5,2
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","7","Wake Forest","Boston College","T.Hawke stole second.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,13,13,79,0,0,15,0,0,0,4,"","","",0,"T.Hawke","","B.Lee",0,2,2,5,"",0,0,0,6,2
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","9","Wake Forest","Boston College","L. Costello doubled to left field, 2 RBI (3-2 FBBFFBF)3a T.Hawke scored3a B.Lee scored.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,15,13,80,0,0,15,0,0,0,21,"L. Costello ","","",0,"","T.Hawke","B.Lee",0,2,2,6,"",0,0,0,2,2
"05/06/2023","Winston-Salem, NC",NA,8,"bot","6","9","Wake Forest","Boston College","N. Kurtz grounded out to ss (2-2 KKBBFF).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,16,15,15,81,0,1,15,0,0,0,2,"N. Kurtz ","","",0,"","L. Costello","",1,2,3,2,"GO",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,9,"top","6","9","Boston College","Wake Forest","C. Minacci to p for S.Keener.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,15,15,82,1,0,18,0,0,1,1,"","C. Minacci","SKeener",0,"","","",0,0,0,0,"",0,0,0,0,3
"05/06/2023","Winston-Salem, NC",NA,9,"top","6","9","Boston College","Wake Forest","McNulty, S. singled down the lf line (0-1 K).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,15,15,83,0,0,18,0,0,0,20,"McNulty, S. ","","",0,"","","",0,0,0,0,"",0,0,0,1,3
"05/06/2023","Winston-Salem, NC",NA,9,"top","6","9","Boston College","Wake Forest","Mercado, C. walked (3-1 BSBBB)3a McNulty, S. advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,15,15,84,0,0,18,0,0,0,14,"Mercado, C. ","","",0,"McNulty, S.","","",0,0,0,1,"",0,0,0,3,3
"05/06/2023","Winston-Salem, NC",NA,9,"top","6","9","Boston College","Wake Forest","Walsh, B. struck out swinging (3-2 BBKFFBFS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,15,15,85,0,0,18,0,0,0,3,"Walsh, B. ","","",0,"Mercado, C.","McNulty, S.","",1,0,1,3,"K",0,0,0,3,3
"05/06/2023","Winston-Salem, NC",NA,9,"top","9","9","Boston College","Wake Forest","Burns, P. homered down the rf line, 3 RBI (0-1 F)3a Mercado, C. scored3a McNulty, S. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,18,15,86,0,0,18,0,0,0,23,"Burns, P. ","","",0,"Mercado, C.","McNulty, S.","",0,1,1,3,"",0,0,0,0,3
"05/06/2023","Winston-Salem, NC",NA,9,"top","9","9","Boston College","Wake Forest","Roche, P. struck out swinging (0-2 KKS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,18,18,87,0,0,18,0,0,0,3,"Roche, P. ","","",0,"","","",1,1,2,0,"K",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,9,"top","9","9","Boston College","Wake Forest","Vetrano, J. struck out swinging (0-2 FKS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,17,18,18,88,0,1,18,0,0,0,3,"Vetrano, J. ","","",0,"","","",1,2,3,0,"K",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,9,"bot","9","9","Wake Forest","Boston College","West, J. to p for Roman, A..",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,18,18,18,89,1,0,18,0,0,1,1,"","West, J.","Roman, A",0,"","","",0,0,0,0,"",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,9,"bot","9","9","Wake Forest","Boston College","B.Wilken walked (3-1 BBKBB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,18,18,18,90,0,0,18,0,0,0,14,"B.Wilken ","","",0,"","","",0,0,0,0,"",0,0,0,1,0
"05/06/2023","Winston-Salem, NC",NA,9,"bot","9","9","Wake Forest","Boston College","P. Bennett grounded out to p, SAC, bunt (1-0 B)3a B.Wilken advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,18,18,18,91,0,0,18,0,0,0,2,"P. Bennett ","","",0,"B.Wilken","","",1,0,1,1,"B",0,1,0,2,0
"05/06/2023","Winston-Salem, NC",NA,9,"bot","9","9","Wake Forest","Boston College","J. Johnson fouled out to 3b (0-1 S).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,18,18,18,92,0,0,18,0,0,0,2,"J. Johnson ","","",0,"","B.Wilken","",1,1,2,2,"PO",0,0,0,2,0
"05/06/2023","Winston-Salem, NC",NA,9,"bot","9","9","Wake Forest","Boston College","J.Reinisch struck out swinging (0-2 SKS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,18,18,18,93,0,1,18,0,0,0,3,"J.Reinisch ","","",0,"","B.Wilken","",1,2,3,2,"K",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,10,"top","9","9","Boston College","Wake Forest","Cimini, V. walked (3-1 BBFBB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,19,18,18,94,1,0,18,0,0,0,14,"Cimini, V. ","","",0,"","","",0,0,0,0,"",0,0,0,1,0
"05/06/2023","Winston-Salem, NC",NA,10,"top","9","9","Boston College","Wake Forest","Wang, N. struck out swinging (2-2 KBSBS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,19,18,18,95,0,0,18,0,0,0,3,"Wang, N. ","","",0,"Cimini, V.","","",1,0,1,1,"K",0,0,0,1,0
"05/06/2023","Winston-Salem, NC",NA,10,"top","9","9","Boston College","Wake Forest","Wolff, K. struck out looking (2-2 BFSBFK).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,19,18,18,96,0,0,18,0,0,0,3,"Wolff, K. ","","",0,"Cimini, V.","","",1,1,2,1,"K",0,0,0,1,0
"05/06/2023","Winston-Salem, NC",NA,10,"top","9","9","Boston College","Wake Forest","McNulty, S. flied out to rf (0-1 F).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,19,18,18,97,0,1,18,0,0,0,2,"McNulty, S. ","","",0,"Cimini, V.","","",1,2,3,1,"FO",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,10,"bot","9","9","Wake Forest","Boston College","B.Lee grounded out to 3b (1-2 KSB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,20,18,18,98,1,0,18,0,0,0,2,"B.Lee ","","",0,"","","",1,0,1,0,"GO",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,10,"bot","9","9","Wake Forest","Boston College","M. Houston struck out swinging (2-2 KFBBS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,20,18,18,99,0,0,18,0,0,0,3,"M. Houston ","","",0,"","","",1,1,2,0,"K",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,10,"bot","9","9","Wake Forest","Boston College","T.Hawke grounded out to 1b unassisted (1-1 FB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,20,18,18,100,0,1,18,0,0,0,2,"T.Hawke ","","",0,"","","",1,2,3,0,"GO",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,11,"top","9","9","Boston College","Wake Forest","C.Roland to p for C. Minacci.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,21,18,18,101,1,0,18,0,0,1,1,"","C.Roland","C Minacci",0,"","","",0,0,0,0,"",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,11,"top","9","9","Boston College","Wake Forest","Mercado, C. walked (3-2 KBBKBB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,21,18,18,102,0,0,18,0,0,0,14,"Mercado, C. ","","",0,"","","",0,0,0,0,"",0,0,0,1,0
"05/06/2023","Winston-Salem, NC",NA,11,"top","9","9","Boston College","Wake Forest","Walsh, B. grounded out to 3b, SAC, bunt (1-1 BS)3a Mercado, C. advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,21,18,18,103,0,0,18,0,0,0,2,"Walsh, B. ","","",0,"Mercado, C.","","",1,0,1,1,"B",0,1,0,2,0
"05/06/2023","Winston-Salem, NC",NA,11,"top","9","9","Boston College","Wake Forest","Burns, P. struck out looking (0-2 KFK).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,21,18,18,104,0,0,18,0,0,0,3,"Burns, P. ","","",0,"","Mercado, C.","",1,1,2,2,"K",0,0,0,2,0
"05/06/2023","Winston-Salem, NC",NA,11,"top","9","9","Boston College","Wake Forest","Roche, P. grounded out to 2b (1-2 BKK).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,21,18,18,105,0,1,18,0,0,0,2,"Roche, P. ","","",0,"","Mercado, C.","",1,2,3,2,"GO",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,11,"bot","9","9","Wake Forest","Boston College","L. Costello grounded out to 2b (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,22,18,18,106,1,0,18,0,0,0,2,"L. Costello ","","",0,"","","",1,0,1,0,"GO",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,11,"bot","9","9","Wake Forest","Boston College","N. Kurtz struck out swinging (2-2 BBKKS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,22,18,18,107,0,0,18,0,0,0,3,"N. Kurtz ","","",0,"","","",1,1,2,0,"K",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,11,"bot","9","9","Wake Forest","Boston College","B.Wilken flied out to rf (3-2 BKSBB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,22,18,18,108,0,1,18,0,0,0,2,"B.Wilken ","","",0,"","","",1,2,3,0,"FO",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,12,"top","10","9","Boston College","Wake Forest","Vetrano, J. homered to left center, RBI (2-2 FBBF).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,23,19,18,109,1,0,20,0,0,0,23,"Vetrano, J. ","","",0,"","","",0,0,0,0,"",0,0,0,0,2
"05/06/2023","Winston-Salem, NC",NA,12,"top","10","9","Boston College","Wake Forest","Cimini, V. struck out swinging (3-2 FBSFBBS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,23,19,19,110,0,0,20,0,0,0,3,"Cimini, V. ","","",0,"","","",1,0,1,0,"K",0,0,0,0,1
"05/06/2023","Winston-Salem, NC",NA,12,"top","10","9","Boston College","Wake Forest","Wang, N. grounded out to 3b (3-2 BKSFBBF).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,23,19,19,111,0,0,20,0,0,0,2,"Wang, N. ","","",0,"","","",1,1,2,0,"GO",0,0,0,0,1
"05/06/2023","Winston-Salem, NC",NA,12,"top","11","9","Boston College","Wake Forest","Wolff, K. homered to left center, RBI (1-1 BS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,23,20,19,112,0,0,20,0,0,0,23,"Wolff, K. ","","",0,"","","",0,2,2,0,"",0,0,0,0,1
"05/06/2023","Winston-Salem, NC",NA,12,"top","11","9","Boston College","Wake Forest","C. Walter to p for C.Roland.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,23,20,20,113,0,0,20,0,0,1,1,"","C. Walter","CRoland",0,"","","",0,2,2,0,"",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,12,"top","11","9","Boston College","Wake Forest","McNulty, S. struck out swinging (2-2 BKSBS).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,23,20,20,114,0,1,20,0,0,0,3,"McNulty, S. ","","",0,"","","",1,2,3,0,"K",0,0,0,NA,0
"05/06/2023","Winston-Salem, NC",NA,12,"bot","11","9","Wake Forest","Boston College","Baruch, D. to lf for Walsh, B..",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,24,20,20,115,1,0,20,0,0,1,1,"","Baruch, D.","Walsh, B",0,"","","",0,0,0,0,"",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,12,"bot","11","9","Wake Forest","Boston College","Mercado, C. to cf.",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,24,20,20,116,0,0,20,0,0,1,0,"","Mercado, C.","",0,"","","",0,0,0,0,"",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,12,"bot","11","9","Wake Forest","Boston College","P. Bennett lined out to 3b (2-1 BKB).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,24,20,20,117,0,0,20,0,0,0,2,"P. Bennett ","","",0,"","","",1,0,1,0,"LO",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,12,"bot","11","9","Wake Forest","Boston College","J. Johnson grounded out to ss (1-2 KBK).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,24,20,20,118,0,0,20,0,0,0,2,"J. Johnson ","","",0,"","","",1,1,2,0,"GO",0,0,0,0,0
"05/06/2023","Winston-Salem, NC",NA,12,"bot","11","9","Wake Forest","Boston College","J.Reinisch struck out looking (0-2 KSK).",2023,"https://stats.ncaa.org/game/play_by_play/5489066",5489066,24,20,20,119,0,1,20,0,1,0,3,"J.Reinisch ","","",1,"","","",1,2,3,0,"K",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,1,"top","0","0","California","Utah","M. Handron struck out looking (1-2 BKKK).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,1,0,0,1,1,0,0,1,0,0,3,"M. Handron ","","",0,"","","",1,0,1,0,"K",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,1,"top","0","0","California","Utah","C. Crawford struck out swinging (3-2 KFBBFBS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,1,0,0,2,0,0,0,0,0,0,3,"C. Crawford ","","",0,"","","",1,1,2,0,"K",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,1,"top","0","0","California","Utah","R. Green Jr singled to shortstop (3-2 BBBKS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,1,0,0,3,0,0,0,0,0,0,20,"R. Green Jr ","","",0,"","","",0,2,2,0,"",0,0,0,1,0
"04/15/2023","Salt Lake City, Utah",NA,1,"top","0","0","California","Utah","R. Green Jr stole second.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,1,0,0,4,0,0,0,0,0,0,4,"","","",0,"R. Green Jr","","",0,2,2,1,"",0,0,0,2,0
"04/15/2023","Salt Lake City, Utah",NA,1,"top","0","0","California","Utah","K. Kretzschm grounded out to 2b (3-2 BSBBS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,1,0,0,5,0,1,0,0,0,0,2,"K. Kretzschm ","","",0,"","R. Green Jr","",1,2,3,2,"GO",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,1,"bot","0","0","Utah","California","Roberts, K. struck out swinging (1-2 BFFS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,2,0,0,6,1,0,0,0,0,0,3,"Roberts, K. ","","",0,"","","",1,0,1,0,"K",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,1,"bot","0","0","Utah","California","Clarkson, TJ walked (3-1 BBBKB).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,2,0,0,7,0,0,0,0,0,0,14,"Clarkson, TJ ","","",0,"","","",0,1,1,0,"",0,0,0,1,0
"04/15/2023","Salt Lake City, Utah",NA,1,"bot","0","0","Utah","California","Kiernan, J. grounded out to p (1-0 B): Clarkson, TJ advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,2,0,0,8,0,0,0,0,0,0,2,"Kiernan, J. ","","",0,"Clarkson, TJ","","",1,1,2,1,"GO",0,0,0,2,0
"04/15/2023","Salt Lake City, Utah",NA,1,"bot","0","0","Utah","California","Gurney, C. grounded out to 2b (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,2,0,0,9,0,1,0,0,0,0,2,"Gurney, C. ","","",0,"","Clarkson, TJ","",1,2,3,2,"GO",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,2,"top","0","0","California","Utah","P. Schulze grounded out to ss (0-2 SK).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,3,0,0,10,1,0,0,0,0,0,2,"P. Schulze ","","",0,"","","",1,0,1,0,"GO",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,2,"top","0","0","California","Utah","N. Manning grounded out to ss (1-1 BF).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,3,0,0,11,0,0,0,0,0,0,2,"N. Manning ","","",0,"","","",1,1,2,0,"GO",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,2,"top","0","0","California","Utah","D. Souto grounded out to ss (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,3,0,0,12,0,1,0,0,0,0,2,"D. Souto ","","",0,"","","",1,2,3,0,"GO",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,2,"bot","0","0","Utah","California","Cop, D. grounded out to p, bunt (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,4,0,0,13,1,0,0,0,0,0,2,"Cop, D. ","","",0,"","","",1,0,1,0,"B",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,2,"bot","0","0","Utah","California","Bodily, K. grounded out to 1b unassisted (2-0 BB).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,4,0,0,14,0,0,0,0,0,0,2,"Bodily, K. ","","",0,"","","",1,1,2,0,"GO",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,2,"bot","0","0","Utah","California","Carpenter, K struck out swinging (2-2 KSBBS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,4,0,0,15,0,1,0,0,0,0,3,"Carpenter, K ","","",0,"","","",1,2,3,0,"K",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,3,"top","0","0","California","Utah","T. Bougie grounded out to 2b (1-0 B).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,0,0,16,1,0,1,0,0,0,2,"T. Bougie ","","",0,"","","",1,0,1,0,"GO",0,0,0,0,1
"04/15/2023","Salt Lake City, Utah",NA,3,"top","0","0","California","Utah","J. Johnston lined out to 2b (0-1 F).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,0,0,17,0,0,1,0,0,0,2,"J. Johnston ","","",0,"","","",1,1,2,0,"LO",0,0,0,0,1
"04/15/2023","Salt Lake City, Utah",NA,3,"top","0","0","California","Utah","M. Handron singled to second base (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,0,0,18,0,0,1,0,0,0,20,"M. Handron ","","",0,"","","",0,2,2,0,"",0,0,0,1,1
"04/15/2023","Salt Lake City, Utah",NA,3,"top","0","0","California","Utah","C. Crawford singled to center field (1-1 BS): M. Handron advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,0,0,19,0,0,1,0,0,0,20,"C. Crawford ","","",0,"M. Handron","","",0,2,2,1,"",0,0,0,3,1
"04/15/2023","Salt Lake City, Utah",NA,3,"top","1","0","California","Utah","R. Green Jr singled to center field, RBI (0-1 S): C. Crawford advanced to third: M. Handron scored.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,1,0,20,0,0,1,0,0,0,20,"R. Green Jr ","","",0,"C. Crawford","M. Handron","",0,2,2,3,"",0,0,0,5,1
"04/15/2023","Salt Lake City, Utah",NA,3,"top","1","0","California","Utah","R. Green Jr stole second.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,1,1,21,0,0,1,0,0,0,4,"","","",0,"R. Green Jr","","C. Crawford",0,2,2,5,"",0,0,0,6,0
"04/15/2023","Salt Lake City, Utah",NA,3,"top","1","0","California","Utah","K. Kretzschm struck out swinging (3-2 BKBBSS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,5,1,1,22,0,1,1,0,0,0,3,"K. Kretzschm ","","",0,"","R. Green Jr","C. Crawford",1,2,3,6,"K",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","0","Utah","California","Flaharty, M. walked (3-2 BKKBBFB).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,1,1,23,1,0,4,0,0,0,14,"Flaharty, M. ","","",0,"","","",0,0,0,0,"",0,0,0,1,3
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","0","Utah","California","Webster, B. singled, bunt (0-0): Flaharty, M. advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,1,1,24,0,0,4,0,0,0,20,"Webster, B. ","","",0,"Flaharty, M.","","",0,0,0,1,"B",0,0,0,5,3
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","1","Utah","California","Roberts, K. grounded out to p, SAC, bunt, RBI (0-1 F): Webster, B. advanced to second: Flaharty, M. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,2,1,25,0,0,4,0,0,0,2,"Roberts, K. ","","",0,"Webster, B.","","Flaharty, M.",1,0,1,5,"B",0,1,0,2,3
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","3","Utah","California","Clarkson, TJ homered to right center, 2 RBI (2-1 KBB): Webster, B. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,4,2,26,0,0,4,0,0,0,23,"Clarkson, TJ ","","",0,"","Webster, B.","",0,1,1,2,"",0,0,0,0,2
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","3","Utah","California","Kiernan, J. out at first p to 2b to 1b (0-1 F).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,4,4,27,0,0,4,0,0,0,2,"","","",0,"","","",1,1,2,0,"GO",0,0,0,0,0
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","3","Utah","California","Gurney, C. walked (3-2 BSBFBFB).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,4,4,28,0,0,4,0,0,0,14,"Gurney, C. ","","",0,"","","",0,2,2,0,"",0,0,0,1,0
"04/15/2023","Salt Lake City, Utah",NA,3,"bot","1","3","Utah","California","Cop, D. reached on a fielder's choice (0-0): Gurney, C. out at second ss to 2b.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,6,4,4,29,0,1,4,0,0,0,19,"Cop, D. ","","",0,"Gurney, C.","","",1,2,3,1,"",0,0,0,NA,0
"04/15/2023","Salt Lake City, Utah",NA,4,"top","1","3","California","Utah","P. Schulze walked (3-1 BBBKB).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,4,4,30,1,0,6,0,0,0,14,"P. Schulze ","","",0,"","","",0,0,0,0,"",0,0,0,1,2
"04/15/2023","Salt Lake City, Utah",NA,4,"top","1","3","California","Utah","P. Schulze advanced to second on a throwing error by p, failed pickoff attempt.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,4,4,31,0,0,6,0,0,0,18,"","","",0,"P. Schulze","","",0,0,0,1,"",0,0,0,2,2
"04/15/2023","Salt Lake City, Utah",NA,4,"top","1","3","California","Utah","N. Manning singled up the middle (3-2 KBBBK): P. Schulze advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,4,4,32,0,0,6,0,0,0,20,"N. Manning ","","",0,"","P. Schulze","",0,0,0,2,"",0,0,0,5,2
"04/15/2023","Salt Lake City, Utah",NA,4,"top","1","3","California","Utah","D. Souto reached on a fielder's choice, bunt (0-0): N. Manning advanced to second: P. Schulze out at home p to c.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,4,4,33,0,0,6,0,0,0,19,"D. Souto ","","",0,"N. Manning","","P. Schulze",1,0,1,5,"B",0,0,0,2,2
"04/15/2023","Salt Lake City, Utah",NA,4,"top","1","3","California","Utah","T. Bougie walked (3-0 BBBB): D. Souto advanced to second: N. Manning advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,4,4,34,0,0,6,0,0,0,14,"T. Bougie ","","",0,"","N. Manning","",0,1,1,2,"",0,0,0,5,2
"04/15/2023","Salt Lake City, Utah",NA,4,"top","1","3","California","Utah","J. Johnston struck out swinging (0-2 SSS).",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,4,4,35,0,0,6,0,0,0,3,"J. Johnston ","","",0,"T. Bougie","","N. Manning",1,1,2,5,"K",0,0,0,5,2
"04/15/2023","Salt Lake City, Utah",NA,4,"top","3","3","California","Utah","M. Handron singled through the left side, 2 RBI (0-1 S): T. Bougie advanced to second: D. Souto scored: N. Manning scored.",2023,"https://stats.ncaa.org/game/play_by_play/5470808",5470808,7,6,4,36,0,0,6,0,0,0,20,"M. Handron ","","",0,"T. Bougie","","N. Manning",0,2,2,5,"",0,0,0,3,2
